payment_id,customer_id,staff_id,rental_id,amount,payment_date
27978,517,2,7988,3.99,2007-04-28 13:05:45 UTC
21890,517,2,12705,0.99,2007-03-18 19:12:41 UTC
21887,517,2,10358,4.99,2007-03-01 04:18:34 UTC
21892,517,2,14190,4.99,2007-03-21 02:03:48 UTC
29055,6,1,5553,0.99,2007-04-10 01:32:02 UTC
29057,6,1,6248,7.99,2007-04-11 13:30:21 UTC
18521,6,1,2345,0.99,2007-02-18 10:31:50 UTC
22736,6,1,11591,6.99,2007-03-17 00:58:08 UTC
22737,6,1,11727,0.99,2007-03-17 06:40:47 UTC
22735,6,1,11398,3.99,2007-03-02 17:23:42 UTC
18520,6,1,1966,0.99,2007-02-17 07:48:12 UTC
22734,6,1,11023,2.99,2007-03-02 04:05:05 UTC
22733,6,1,10271,2.99,2007-03-01 01:42:06 UTC
22738,6,1,11853,0.99,2007-03-17 12:07:59 UTC
18518,6,1,1575,3.99,2007-02-16 02:10:05 UTC
22742,6,1,14377,4.99,2007-03-21 08:17:55 UTC
29061,6,1,8101,0.99,2007-04-28 17:15:50 UTC
22743,6,1,15509,5.99,2007-03-23 01:19:51 UTC
22741,6,1,14329,7.99,2007-03-21 06:51:23 UTC
29058,6,2,6686,0.99,2007-04-12 10:47:05 UTC
22739,6,2,12254,2.99,2007-03-18 02:33:56 UTC
29056,6,2,6211,5.99,2007-04-11 11:07:28 UTC
22740,6,2,13451,6.99,2007-03-19 22:46:52 UTC
29059,6,2,7099,2.99,2007-04-27 03:32:11 UTC
18519,6,2,1841,2.99,2007-02-16 22:12:40 UTC
29053,6,2,3983,0.99,2007-04-06 21:42:48 UTC
29060,6,2,7136,2.99,2007-04-27 05:06:52 UTC
29054,6,2,4278,2.99,2007-04-07 13:21:51 UTC
22744,6,2,15603,0.99,2007-03-23 05:09:59 UTC
31864,262,1,9105,6.99,2007-04-30 07:18:52 UTC
25116,262,1,15918,3.99,2007-03-23 16:26:02 UTC
31862,262,1,6805,6.99,2007-04-12 15:51:28 UTC
19492,262,1,1563,2.99,2007-02-16 01:14:55 UTC
19495,262,1,2915,1.99,2007-02-20 02:25:44 UTC
25109,262,1,14180,4.99,2007-03-21 01:44:42 UTC
31858,262,1,6291,0.99,2007-04-11 15:45:07 UTC
31854,262,1,3521,1.99,2007-04-05 23:28:38 UTC
31855,262,1,3699,3.99,2007-04-06 08:39:52 UTC
31863,262,1,6986,4.99,2007-04-26 23:27:32 UTC
31860,262,1,6724,3.99,2007-04-12 12:13:42 UTC
25108,262,1,13808,5.99,2007-03-20 11:24:10 UTC
19493,262,1,2771,6.99,2007-02-19 16:23:15 UTC
25113,262,1,15456,0.99,2007-03-22 23:35:28 UTC
25114,262,1,15640,4.99,2007-03-23 06:33:07 UTC
31856,262,1,4501,0.99,2007-04-08 00:40:27 UTC
25110,262,2,14465,3.99,2007-03-21 11:22:49 UTC
25105,262,2,10421,0.99,2007-03-01 06:42:37 UTC
25112,262,2,15270,3.99,2007-03-22 17:17:09 UTC
31861,262,2,6762,7.99,2007-04-12 13:54:00 UTC
31859,262,2,6547,7.99,2007-04-12 03:26:13 UTC
25106,262,2,10770,0.99,2007-03-01 19:14:06 UTC
25115,262,2,15771,4.99,2007-03-23 11:47:13 UTC
31857,262,2,5503,0.99,2007-04-09 23:04:04 UTC
25111,262,2,14834,6.99,2007-03-22 00:14:25 UTC
25107,262,2,13466,2.99,2007-03-19 23:23:43 UTC
19494,262,2,2850,8.99,2007-02-19 21:34:55 UTC
27991,518,1,8107,3.99,2007-04-28 17:31:43 UTC
27985,518,1,6957,2.99,2007-04-26 22:28:27 UTC
27980,518,1,3652,0.99,2007-04-06 06:12:57 UTC
21901,518,1,14149,4.99,2007-03-21 00:51:14 UTC
21899,518,1,13539,6.99,2007-03-20 02:08:54 UTC
21900,518,1,14088,6.99,2007-03-20 22:25:51 UTC
21898,518,1,13065,4.99,2007-03-19 08:17:19 UTC
27989,518,1,7657,2.99,2007-04-28 00:37:27 UTC
27984,518,1,6652,2.99,2007-04-12 09:28:05 UTC
27992,518,1,8397,2.99,2007-04-29 04:38:02 UTC
21894,518,1,10751,5.99,2007-03-01 18:34:37 UTC
27986,518,2,7038,3.99,2007-04-27 01:35:56 UTC
21896,518,2,12450,2.99,2007-03-18 09:32:31 UTC
27982,518,2,4661,4.99,2007-04-08 08:23:33 UTC
27983,518,2,4948,6.99,2007-04-08 21:22:48 UTC
21902,518,2,14980,0.99,2007-03-22 05:45:12 UTC
27990,518,2,7839,6.99,2007-04-28 07:29:40 UTC
27981,518,2,4029,7.99,2007-04-07 00:48:11 UTC
27988,518,2,7382,2.99,2007-04-27 14:11:42 UTC
21897,518,2,12681,2.99,2007-03-18 18:16:33 UTC
21903,518,2,15434,4.99,2007-03-22 22:56:43 UTC
21895,518,2,11433,3.99,2007-03-02 18:41:37 UTC
27987,518,2,7154,4.99,2007-04-27 05:44:44 UTC
18184,518,2,1552,5.99,2007-02-16 00:30:04 UTC
18185,518,2,3311,0.99,2007-02-21 06:33:54 UTC
18526,7,1,3007,0.99,2007-02-20 08:40:20 UTC
22747,7,1,10514,4.99,2007-03-01 10:07:53 UTC
18524,7,1,2709,0.99,2007-02-19 12:28:53 UTC
22754,7,1,13476,2.99,2007-03-19 23:34:31 UTC
29069,7,1,6295,2.99,2007-04-11 15:59:25 UTC
29066,7,1,5441,8.99,2007-04-09 20:20:32 UTC
18523,7,1,2250,2.99,2007-02-18 03:32:03 UTC
22751,7,1,12367,8.99,2007-03-18 06:25:41 UTC
22756,7,1,14222,5.99,2007-03-21 03:18:15 UTC
29067,7,1,5921,7.99,2007-04-10 20:03:39 UTC
29065,7,1,4856,4.99,2007-04-08 17:16:05 UTC
22755,7,1,13594,0.99,2007-03-20 04:21:58 UTC
18525,7,1,2888,4.99,2007-02-20 00:19:23 UTC
22746,7,1,10423,5.99,2007-03-01 06:48:20 UTC
22752,7,1,12730,2.99,2007-03-18 20:23:28 UTC
29068,7,1,6174,1.99,2007-04-11 09:04:55 UTC
22748,7,2,10644,4.99,2007-03-01 14:20:27 UTC
18522,7,2,1810,0.99,2007-02-16 19:34:27 UTC
22750,7,2,11542,7.99,2007-03-16 23:19:59 UTC
22749,7,2,10989,3.99,2007-03-02 03:09:21 UTC
29063,7,2,4238,2.99,2007-04-07 11:50:47 UTC
29072,7,2,9624,7.99,2007-04-30 02:58:30 UTC
29064,7,2,4787,5.99,2007-04-08 14:44:31 UTC
29062,7,2,3639,5.99,2007-04-06 05:37:44 UTC
29071,7,2,8422,5.99,2007-04-29 05:31:22 UTC
29070,7,2,6761,3.99,2007-04-12 13:46:09 UTC
22745,7,2,10330,6.99,2007-03-01 03:25:31 UTC
22753,7,2,13373,2.99,2007-03-19 19:51:58 UTC
31875,263,1,7425,4.99,2007-04-27 15:47:02 UTC
25119,263,1,11339,2.99,2007-03-02 15:30:33 UTC
32097,263,1,15293,0.99,2007-05-14 13:44:30 UTC
25126,263,1,15322,4.99,2007-03-22 18:48:57 UTC
31865,263,1,3578,4.99,2007-04-06 02:15:32 UTC
25117,263,1,10476,6.99,2007-03-01 08:31:47 UTC
31876,263,1,7706,4.99,2007-04-28 02:31:44 UTC
31872,263,1,6483,2.99,2007-04-12 00:27:47 UTC
25120,263,1,11822,0.99,2007-03-17 11:01:06 UTC
25124,263,1,14335,3.99,2007-03-21 07:01:34 UTC
31873,263,1,6808,1.99,2007-04-12 16:05:09 UTC
25118,263,1,10775,2.99,2007-03-01 19:28:19 UTC
31868,263,2,4682,2.99,2007-04-08 09:06:54 UTC
31877,263,2,7833,1.99,2007-04-28 07:14:41 UTC
19497,263,2,3257,1.99,2007-02-21 02:15:46 UTC
31870,263,2,5254,1.99,2007-04-09 12:18:38 UTC
31869,263,2,5125,2.99,2007-04-09 05:53:55 UTC
25121,263,2,12057,9.99,2007-03-17 19:33:02 UTC
25125,263,2,14448,6.99,2007-03-21 10:41:37 UTC
25127,263,2,15922,7.99,2007-03-23 16:35:58 UTC
31874,263,2,7291,4.99,2007-04-27 10:59:14 UTC
31866,263,2,3773,2.99,2007-04-06 11:52:01 UTC
31871,263,2,6376,4.99,2007-04-11 20:08:50 UTC
19496,263,2,2126,8.99,2007-02-17 19:23:03 UTC
31867,263,2,4637,0.99,2007-04-08 07:18:21 UTC
25122,263,2,12432,5.99,2007-03-18 09:03:40 UTC
25123,263,2,12919,6.99,2007-03-19 03:00:42 UTC
18186,519,1,1941,2.99,2007-02-17 06:11:12 UTC
27999,519,1,9417,6.99,2007-04-30 19:23:22 UTC
21908,519,1,14182,2.99,2007-03-21 01:45:37 UTC
28004,519,1,9905,0.99,2007-04-30 13:05:30 UTC
28005,519,1,10097,5.99,2007-04-30 19:08:05 UTC
27998,519,1,6599,3.99,2007-04-12 06:09:41 UTC
21907,519,1,13647,7.99,2007-03-20 06:16:34 UTC
28000,519,2,9441,4.99,2007-04-30 20:11:55 UTC
27997,519,2,6063,0.99,2007-04-11 02:45:18 UTC
27994,519,2,4773,2.99,2007-04-08 14:10:06 UTC
27996,519,2,5547,5.99,2007-04-10 01:21:14 UTC
27993,519,2,4564,0.99,2007-04-08 03:38:05 UTC
21904,519,2,10697,4.99,2007-03-01 16:48:50 UTC
21905,519,2,12648,7.99,2007-03-18 16:58:48 UTC
21906,519,2,12924,2.99,2007-03-19 03:20:14 UTC
28002,519,2,9645,0.99,2007-04-30 04:11:16 UTC
18188,519,2,2997,5.99,2007-02-20 07:52:12 UTC
28001,519,2,9534,7.99,2007-04-30 23:46:54 UTC
28003,519,2,9886,7.99,2007-04-30 12:28:40 UTC
18187,519,2,2505,8.99,2007-02-18 21:56:54 UTC
27995,519,2,5236,0.99,2007-04-09 11:24:56 UTC
21909,519,2,15347,2.99,2007-03-22 19:40:46 UTC
29077,8,1,4503,3.99,2007-04-08 00:45:39 UTC
18528,8,1,2095,5.99,2007-02-17 16:50:02 UTC
22758,8,1,11232,9.99,2007-03-02 11:32:39 UTC
29080,8,1,6375,4.99,2007-04-11 20:08:13 UTC
29073,8,1,3475,5.99,2007-04-05 21:29:48 UTC
22762,8,1,15374,7.99,2007-03-22 20:37:36 UTC
29081,8,1,6647,0.99,2007-04-12 09:12:20 UTC
22764,8,1,15805,4.99,2007-03-23 12:59:46 UTC
22760,8,1,12613,2.99,2007-03-18 15:44:28 UTC
29082,8,1,8809,1.99,2007-04-29 20:11:16 UTC
22761,8,1,14114,0.99,2007-03-20 23:35:38 UTC
29074,8,1,4003,0.99,2007-04-06 22:37:29 UTC
22763,8,1,15764,2.99,2007-03-23 11:33:37 UTC
29078,8,1,5300,2.99,2007-04-09 14:09:13 UTC
22759,8,2,11284,2.99,2007-03-02 13:11:12 UTC
29075,8,2,4175,2.99,2007-04-07 08:30:30 UTC
29076,8,2,4409,3.99,2007-04-07 20:15:56 UTC
18527,8,2,1305,2.99,2007-02-15 08:27:43 UTC
29079,8,2,5341,2.99,2007-04-09 15:41:50 UTC
18529,8,2,3114,4.99,2007-02-20 16:26:14 UTC
29083,8,2,9629,2.99,2007-04-30 03:23:10 UTC
29084,8,2,10141,0.99,2007-04-30 20:36:56 UTC
22757,8,2,10561,2.99,2007-03-01 11:34:02 UTC
31881,264,1,6340,8.99,2007-04-11 18:14:32 UTC
25131,264,1,11539,2.99,2007-03-16 23:14:08 UTC
31889,264,1,9932,5.99,2007-04-30 13:48:15 UTC
31888,264,1,9861,5.99,2007-04-30 11:32:41 UTC
31884,264,1,6543,0.99,2007-04-12 03:22:59 UTC
25134,264,1,13664,5.99,2007-03-20 06:47:03 UTC
25135,264,1,15595,4.99,2007-03-23 04:47:39 UTC
25132,264,1,12518,4.99,2007-03-18 12:09:59 UTC
31880,264,1,4539,0.99,2007-04-08 02:29:29 UTC
19499,264,1,1206,4.99,2007-02-15 00:55:34 UTC
19500,264,1,3028,0.99,2007-02-20 10:19:19 UTC
31879,264,1,4328,4.99,2007-04-07 16:31:44 UTC
19501,264,1,3403,3.99,2007-02-21 14:23:33 UTC
31885,264,1,7006,8.99,2007-04-27 00:10:47 UTC
31883,264,1,6395,2.99,2007-04-11 20:57:56 UTC
31878,264,1,3618,6.99,2007-04-06 04:27:12 UTC
25129,264,1,11527,3.99,2007-03-16 22:53:33 UTC
25130,264,2,11533,0.99,2007-03-16 23:03:20 UTC
25128,264,2,10792,2.99,2007-03-01 20:12:51 UTC
31886,264,2,9380,2.99,2007-04-30 17:45:58 UTC
19498,264,2,1165,3.99,2007-02-14 21:44:54 UTC
31887,264,2,9515,0.99,2007-04-30 23:03:32 UTC
31882,264,2,6391,0.99,2007-04-11 20:51:36 UTC
25133,264,2,13590,2.99,2007-03-20 04:17:26 UTC
32098,264,2,14243,2.99,2007-05-14 13:44:30 UTC
21920,520,1,14509,0.99,2007-03-21 13:08:25 UTC
28012,520,1,6029,2.99,2007-04-11 01:05:13 UTC
18191,520,1,2772,4.99,2007-02-19 16:27:54 UTC
28018,520,1,9803,2.99,2007-04-30 09:34:29 UTC
18189,520,1,1411,0.99,2007-02-15 15:34:03 UTC
21923,520,1,15948,7.99,2007-03-23 17:28:00 UTC
21912,520,1,12517,4.99,2007-03-18 12:08:47 UTC
28019,520,1,10072,0.99,2007-04-30 18:19:04 UTC
21919,520,1,14372,4.99,2007-03-21 08:08:17 UTC
21914,520,1,12647,5.99,2007-03-18 16:58:18 UTC
28014,520,1,7720,4.99,2007-04-28 03:10:11 UTC
28007,520,1,3499,7.99,2007-04-05 22:32:47 UTC
28010,520,1,5802,10.99,2007-04-10 13:30:44 UTC
21921,520,1,15465,0.99,2007-03-22 23:45:00 UTC
28015,520,1,7936,0.99,2007-04-28 11:01:48 UTC
21913,520,1,12628,5.99,2007-03-18 16:08:52 UTC
21911,520,1,11566,0.99,2007-03-16 23:57:02 UTC
21915,520,1,13311,0.99,2007-03-19 17:35:36 UTC
28016,520,1,8294,2.99,2007-04-29 01:01:08 UTC
28011,520,1,5853,3.99,2007-04-10 16:13:40 UTC
21916,520,2,13438,2.99,2007-03-19 22:06:29 UTC
21918,520,2,13746,5.99,2007-03-20 09:23:55 UTC
28017,520,2,8435,2.99,2007-04-29 05:48:43 UTC
28009,520,2,5799,4.99,2007-04-10 13:22:02 UTC
21910,520,2,10530,4.99,2007-03-01 10:29:44 UTC
21922,520,2,15492,2.99,2007-03-23 00:42:13 UTC
21917,520,2,13659,2.99,2007-03-20 06:34:19 UTC
28013,520,2,7198,5.99,2007-04-27 07:18:34 UTC
18190,520,2,2174,6.99,2007-02-17 22:37:28 UTC
28008,520,2,4346,2.99,2007-04-07 17:27:12 UTC
28006,520,2,3482,4.99,2007-04-05 21:41:49 UTC
22768,9,1,11556,0.99,2007-03-16 23:40:20 UTC
29087,9,1,4796,1.99,2007-04-08 15:04:11 UTC
32011,9,1,15813,4.99,2007-05-14 13:44:30 UTC
29088,9,1,5659,2.99,2007-04-10 06:14:07 UTC
22766,9,1,10454,4.99,2007-03-01 07:42:27 UTC
29092,9,1,7801,2.99,2007-04-28 06:20:23 UTC
22769,9,1,12228,2.99,2007-03-18 01:36:37 UTC
22765,9,1,10451,0.99,2007-03-01 07:39:52 UTC
29093,9,1,9043,4.99,2007-04-30 05:02:34 UTC
22770,9,1,12309,2.99,2007-03-18 04:27:07 UTC
29090,9,1,6165,5.99,2007-04-11 08:45:56 UTC
29085,9,1,4454,2.99,2007-04-07 22:05:27 UTC
29089,9,2,6019,4.99,2007-04-11 00:36:56 UTC
18530,9,2,3142,7.99,2007-02-20 18:27:55 UTC
18531,9,2,3262,4.99,2007-02-21 02:37:10 UTC
22767,9,2,11400,5.99,2007-03-02 17:29:19 UTC
29086,9,2,4748,0.99,2007-04-08 12:28:05 UTC
29091,9,2,7616,0.99,2007-04-27 22:43:53 UTC
22771,9,2,12652,4.99,2007-03-18 17:17:25 UTC
22772,9,2,14489,7.99,2007-03-21 12:22:26 UTC
31890,265,1,3823,2.99,2007-04-06 14:09:54 UTC
25144,265,1,14943,2.99,2007-03-22 04:28:26 UTC
31891,265,1,4610,0.99,2007-04-08 05:56:32 UTC
31901,265,1,7704,2.99,2007-04-28 02:30:40 UTC
31905,265,1,9416,2.99,2007-04-30 19:21:12 UTC
31902,265,1,8278,5.99,2007-04-29 00:11:22 UTC
31895,265,1,5710,9.99,2007-04-10 09:01:19 UTC
25138,265,1,12207,1.99,2007-03-18 00:52:34 UTC
19504,265,1,2598,2.99,2007-02-19 04:28:24 UTC
31894,265,1,5417,4.99,2007-04-09 19:02:36 UTC
25142,265,1,14547,6.99,2007-03-21 14:20:05 UTC
31896,265,1,6068,4.99,2007-04-11 03:09:36 UTC
31892,265,1,4797,2.99,2007-04-08 15:07:32 UTC
19502,265,2,2027,7.99,2007-02-17 11:35:23 UTC
25141,265,2,14125,4.99,2007-03-21 00:00:43 UTC
31897,265,2,6371,4.99,2007-04-11 20:00:18 UTC
31900,265,2,7414,1.99,2007-04-27 15:14:34 UTC
25139,265,2,12346,4.99,2007-03-18 05:46:22 UTC
25140,265,2,13700,8.99,2007-03-20 07:54:44 UTC
31898,265,2,6553,5.99,2007-04-12 03:35:06 UTC
31899,265,2,6921,6.99,2007-04-12 21:07:30 UTC
31904,265,2,8665,0.99,2007-04-29 14:07:56 UTC
25137,265,2,11000,3.99,2007-03-02 03:24:41 UTC
25143,265,2,14556,6.99,2007-03-21 14:31:54 UTC
31893,265,2,5029,7.99,2007-04-09 01:03:59 UTC
31903,265,2,8489,2.99,2007-04-29 07:26:30 UTC
19503,265,2,2562,4.99,2007-02-19 01:43:32 UTC
25136,265,2,10592,3.99,2007-03-01 12:41:27 UTC
21930,521,1,14423,0.99,2007-03-21 09:52:26 UTC
28026,521,1,7478,1.99,2007-04-27 17:44:29 UTC
28022,521,1,5276,2.99,2007-04-09 13:03:40 UTC
18192,521,1,1761,0.99,2007-02-16 16:18:24 UTC
28027,521,1,9556,7.99,2007-04-30 00:41:57 UTC
21928,521,1,12530,4.99,2007-03-18 12:23:15 UTC
21926,521,1,11967,3.99,2007-03-17 16:13:27 UTC
21929,521,1,13527,2.99,2007-03-20 01:29:14 UTC
21924,521,1,10587,2.99,2007-03-01 12:32:05 UTC
18193,521,2,2053,0.99,2007-02-17 13:48:01 UTC
21931,521,2,14551,3.99,2007-03-21 14:25:52 UTC
28025,521,2,5686,0.99,2007-04-10 07:34:30 UTC
31984,521,2,11672,4.99,2007-05-14 13:44:30 UTC
28024,521,2,5580,6.99,2007-04-10 02:34:16 UTC
21925,521,2,11625,2.99,2007-03-17 02:47:19 UTC
21932,521,2,14738,5.99,2007-03-21 20:57:40 UTC
28021,521,2,4439,2.99,2007-04-07 21:25:57 UTC
28023,521,2,5458,4.99,2007-04-09 21:04:16 UTC
21933,521,2,15170,4.99,2007-03-22 13:50:42 UTC
21934,521,2,15329,2.99,2007-03-22 19:01:06 UTC
28020,521,2,4284,0.99,2007-04-07 14:00:24 UTC
28028,521,2,9937,1.99,2007-04-30 13:56:37 UTC
21927,521,2,12082,4.99,2007-03-17 20:41:42 UTC
22775,10,1,11405,0.99,2007-03-02 17:42:06 UTC
29101,10,1,7738,2.99,2007-04-28 03:50:09 UTC
29100,10,1,5905,2.99,2007-04-10 19:09:36 UTC
18535,10,1,2814,0.99,2007-02-19 18:30:26 UTC
18533,10,1,1995,4.99,2007-02-17 09:39:41 UTC
18532,10,1,1801,4.99,2007-02-16 18:50:20 UTC
29099,10,1,5444,0.99,2007-04-09 20:27:24 UTC
22780,10,1,15370,5.99,2007-03-22 20:27:56 UTC
29096,10,1,4255,1.99,2007-04-07 12:42:40 UTC
29104,10,1,9935,4.99,2007-04-30 13:55:34 UTC
18536,10,1,2865,0.99,2007-02-19 22:29:22 UTC
29097,10,1,5038,7.99,2007-04-09 01:41:19 UTC
22779,10,2,13917,2.99,2007-03-20 15:11:55 UTC
18534,10,2,2222,3.99,2007-02-18 01:54:50 UTC
29098,10,2,5068,2.99,2007-04-09 03:21:45 UTC
22774,10,2,11289,2.99,2007-03-02 13:23:27 UTC
29095,10,2,4042,4.99,2007-04-07 01:35:07 UTC
29102,10,2,8001,6.99,2007-04-28 13:39:22 UTC
29103,10,2,8188,4.99,2007-04-28 21:02:39 UTC
22773,10,2,10671,8.99,2007-03-01 15:38:26 UTC
29094,10,2,3790,3.99,2007-04-06 12:42:12 UTC
22776,10,2,12031,2.99,2007-03-17 18:40:02 UTC
22777,10,2,12400,2.99,2007-03-18 07:47:39 UTC
22778,10,2,13316,4.99,2007-03-19 17:51:57 UTC
25159,266,1,14877,0.99,2007-03-22 02:08:23 UTC
25160,266,1,15181,2.99,2007-03-22 14:14:47 UTC
25156,266,1,13556,6.99,2007-03-20 02:38:53 UTC
25150,266,1,11726,0.99,2007-03-17 06:39:37 UTC
25157,266,1,14080,1.99,2007-03-20 21:58:17 UTC
25158,266,1,14492,2.99,2007-03-21 12:27:35 UTC
31909,266,1,8492,2.99,2007-04-29 07:32:44 UTC
31908,266,1,5577,4.99,2007-04-10 02:27:07 UTC
25155,266,1,13468,8.99,2007-03-19 23:25:11 UTC
25153,266,1,12405,6.99,2007-03-18 08:05:57 UTC
19508,266,1,3059,4.99,2007-02-20 12:07:08 UTC
25154,266,1,12715,4.99,2007-03-18 19:38:05 UTC
25151,266,1,12255,4.99,2007-03-18 02:35:47 UTC
25148,266,1,11321,4.99,2007-03-02 14:43:34 UTC
25161,266,1,15346,4.99,2007-03-22 19:34:27 UTC
19506,266,2,2065,4.99,2007-02-17 14:32:13 UTC
31910,266,2,9109,5.99,2007-04-30 07:26:51 UTC
25147,266,2,11233,5.99,2007-03-02 11:34:38 UTC
25146,266,2,10910,5.99,2007-03-02 00:23:01 UTC
31907,266,2,5362,5.99,2007-04-09 16:44:35 UTC
25152,266,2,12378,0.99,2007-03-18 06:54:40 UTC
19507,266,2,3002,4.99,2007-02-20 08:24:39 UTC
25145,266,2,10747,4.99,2007-03-01 18:28:08 UTC
25149,266,2,11626,0.99,2007-03-17 02:54:09 UTC
19505,266,2,1280,5.99,2007-02-15 06:44:33 UTC
31906,266,2,3585,0.99,2007-04-06 02:51:03 UTC
28042,522,1,9047,7.99,2007-04-30 05:25:00 UTC
18194,522,1,1289,3.99,2007-02-15 07:12:36 UTC
28040,522,1,8642,6.99,2007-04-29 13:06:44 UTC
28041,522,1,8966,2.99,2007-04-30 02:22:39 UTC
28029,522,1,3594,0.99,2007-04-06 03:11:14 UTC
28045,522,1,9412,5.99,2007-04-30 19:12:37 UTC
28038,522,1,7955,2.99,2007-04-28 12:00:03 UTC
28044,522,1,9335,4.99,2007-04-30 16:29:20 UTC
18196,522,1,3188,2.99,2007-02-20 21:38:54 UTC
21936,522,1,10675,7.99,2007-03-01 15:40:24 UTC
21935,522,1,10411,3.99,2007-03-01 06:24:59 UTC
21943,522,1,15921,6.99,2007-03-23 16:35:21 UTC
21942,522,2,14467,2.99,2007-03-21 11:32:00 UTC
21940,522,2,12494,6.99,2007-03-18 11:22:16 UTC
21939,522,2,11830,1.99,2007-03-17 11:21:42 UTC
28039,522,2,8181,4.99,2007-04-28 20:47:05 UTC
28037,522,2,7262,4.99,2007-04-27 09:44:03 UTC
18195,522,2,3102,8.99,2007-02-20 15:24:22 UTC
28032,522,2,4701,4.99,2007-04-08 10:07:15 UTC
28043,522,2,9227,7.99,2007-04-30 12:04:40 UTC
28046,522,2,9533,5.99,2007-04-30 23:46:37 UTC
28035,522,2,5532,4.99,2007-04-10 00:45:58 UTC
28047,522,2,10223,0.99,2007-04-30 23:51:42 UTC
28036,522,2,5936,0.99,2007-04-10 20:42:57 UTC
28033,522,2,5271,6.99,2007-04-09 12:53:28 UTC
21941,522,2,13605,6.99,2007-03-20 04:34:44 UTC
28030,522,2,4078,4.99,2007-04-07 03:33:32 UTC
28034,522,2,5514,6.99,2007-04-09 23:38:09 UTC
21938,522,2,11696,2.99,2007-03-17 05:29:36 UTC
28031,522,2,4563,9.99,2007-04-08 03:37:22 UTC
18197,522,2,3191,0.99,2007-02-20 22:15:06 UTC
21937,522,2,10821,5.99,2007-03-01 21:22:54 UTC
29106,11,1,4943,4.99,2007-04-08 21:11:32 UTC
18538,11,1,1939,7.99,2007-02-17 05:55:12 UTC
18539,11,1,3192,0.99,2007-02-20 22:17:39 UTC
22781,11,1,10812,4.99,2007-03-01 21:09:43 UTC
22786,11,1,13790,4.99,2007-03-20 10:45:54 UTC
32012,11,1,11646,0.99,2007-05-14 13:44:30 UTC
29110,11,1,8014,4.99,2007-04-28 14:00:34 UTC
29113,11,1,8715,0.99,2007-04-29 16:02:12 UTC
18537,11,1,1470,6.99,2007-02-15 19:21:34 UTC
22787,11,1,15120,0.99,2007-03-22 11:11:14 UTC
29109,11,1,7314,4.99,2007-04-27 11:41:59 UTC
29114,11,1,8950,9.99,2007-04-30 01:45:40 UTC
22784,11,2,12015,5.99,2007-03-17 18:01:11 UTC
22782,11,2,11166,6.99,2007-03-02 08:43:25 UTC
22783,11,2,11502,0.99,2007-03-16 21:34:57 UTC
29105,11,2,4608,2.99,2007-04-08 05:47:38 UTC
29108,11,2,6146,6.99,2007-04-11 07:38:26 UTC
22785,11,2,13572,0.99,2007-03-20 03:35:54 UTC
22788,11,2,15240,2.99,2007-03-22 16:15:08 UTC
29112,11,2,8447,1.99,2007-04-29 06:06:41 UTC
29115,11,2,9292,6.99,2007-04-30 14:36:48 UTC
29107,11,2,5835,5.99,2007-04-10 15:13:25 UTC
29111,11,2,8100,2.99,2007-04-28 17:11:38 UTC
19528,267,1,15768,0.99,2007-03-23 11:43:14 UTC
19527,267,1,15208,3.99,2007-03-22 15:04:14 UTC
31914,267,1,6706,3.99,2007-04-12 11:27:43 UTC
19529,267,1,15903,3.99,2007-03-23 15:59:07 UTC
19516,267,1,2877,1.99,2007-02-19 23:35:43 UTC
19523,267,1,12979,4.99,2007-03-19 05:29:02 UTC
31913,267,1,6070,0.99,2007-04-11 03:16:09 UTC
31912,267,1,5340,6.99,2007-04-09 15:40:02 UTC
28305,267,1,9308,6.99,2007-04-30 15:21:48 UTC
31911,267,1,3817,2.99,2007-04-06 14:00:12 UTC
31916,267,1,8572,1.99,2007-04-29 10:19:51 UTC
19522,267,1,12320,4.99,2007-03-18 04:55:18 UTC
31915,267,1,8190,4.99,2007-04-28 21:15:33 UTC
19519,267,1,10343,2.99,2007-03-01 03:44:14 UTC
19525,267,1,14131,5.99,2007-03-21 00:12:07 UTC
19513,267,1,2582,6.99,2007-02-19 03:24:54 UTC
19521,267,1,11690,6.99,2007-03-17 05:12:49 UTC
19510,267,2,1349,4.99,2007-02-15 11:17:29 UTC
19514,267,2,2699,2.99,2007-02-19 11:57:55 UTC
19526,267,2,15020,3.99,2007-03-22 07:22:39 UTC
19520,267,2,11373,0.99,2007-03-02 16:42:39 UTC
31917,267,2,12066,7.98,2007-05-14 13:44:30 UTC
19515,267,2,2754,4.99,2007-02-19 15:24:26 UTC
19509,267,2,1257,4.99,2007-02-15 04:44:03 UTC
25164,267,2,10048,4.99,2007-04-30 17:37:23 UTC
28630,267,2,9403,4.99,2007-04-30 18:47:20 UTC
25163,267,2,9807,2.99,2007-04-30 09:42:19 UTC
19511,267,2,2265,2.99,2007-02-18 04:31:54 UTC
19512,267,2,2578,7.99,2007-02-19 03:08:33 UTC
26684,267,2,9059,3.99,2007-04-30 05:47:11 UTC
31918,267,2,13713,0,2007-05-14 13:44:30 UTC
19517,267,2,3090,0.99,2007-02-20 14:28:46 UTC
19524,267,2,13236,9.99,2007-03-19 14:46:51 UTC
18200,523,1,2583,7.99,2007-02-19 03:30:07 UTC
21946,523,1,12288,2.99,2007-03-18 03:29:47 UTC
21947,523,1,13133,2.99,2007-03-19 10:39:30 UTC
28050,523,1,5287,6.99,2007-04-09 13:40:21 UTC
